"workerid","proliferate.condition","block_sequence","exposure_condition","first_response_value","group","item_number","item_type","phase","response","sentence_id","test_condition","trial_sequence_total","wrong_attempts","time_in_minutes","error"
202,"condition1",7,"SUBJ",NA,"mismatch","15","WH","pre-exposure",0.81,44,"WH",4,NA,13.9195333333333,NA
202,"condition1",8,"SUBJ",NA,"mismatch","112","FILL","pre-exposure",0.99,147,"WH",5,NA,13.9195333333333,NA
202,"condition1",8,"SUBJ",NA,"mismatch","12","WH","pre-exposure",0.6,35,"WH",6,NA,13.9195333333333,NA
202,"condition1",8,"SUBJ",NA,"mismatch","11","WH","pre-exposure",0.79,32,"WH",7,NA,13.9195333333333,NA
202,"condition1",8,"SUBJ",NA,"mismatch","132","UNGRAM","pre-exposure",0.04,167,"WH",8,NA,13.9195333333333,NA
202,"condition1",9,"SUBJ",NA,"mismatch","3","WH","pre-exposure",0.82,8,"WH",9,NA,13.9195333333333,NA
202,"condition1",9,"SUBJ",NA,"mismatch","10","WH","pre-exposure",0.71,29,"WH",10,NA,13.9195333333333,NA
202,"condition1",9,"SUBJ",NA,"mismatch","130","UNGRAM","pre-exposure",0.07,165,"WH",11,NA,13.9195333333333,NA
202,"condition1",9,"SUBJ",NA,"mismatch","102","FILL","pre-exposure",0.99,137,"WH",12,NA,13.9195333333333,NA
202,"condition1",1,"SUBJ",NA,"mismatch","24","SUBJ","exposure",0.42,72,"WH",13,NA,13.9195333333333,NA
202,"condition1",1,"SUBJ",NA,"mismatch","126","UNGRAM","exposure",0.03,161,"WH",14,NA,13.9195333333333,NA
202,"condition1",1,"SUBJ",NA,"mismatch","17","SUBJ","exposure",0.47,51,"WH",15,NA,13.9195333333333,NA
202,"condition1",1,"SUBJ",NA,"mismatch","105","FILL","exposure",0.71,140,"WH",16,NA,13.9195333333333,NA
202,"condition1",6,"SUBJ",NA,"mismatch","107","FILL","exposure",0.78,142,"WH",17,NA,13.9195333333333,NA
202,"condition1",6,"SUBJ",NA,"mismatch","8","SUBJ","exposure",0.31,24,"WH",18,NA,13.9195333333333,NA
202,"condition1",6,"SUBJ",NA,"mismatch","7","SUBJ","exposure",0.3,21,"WH",19,NA,13.9195333333333,NA
202,"condition1",6,"SUBJ",NA,"mismatch","122","UNGRAM","exposure",0.05,157,"WH",20,NA,13.9195333333333,NA
202,"condition1",10,"SUBJ",NA,"mismatch","29","SUBJ","exposure",0.26,87,"WH",21,NA,13.9195333333333,NA
202,"condition1",10,"SUBJ",NA,"mismatch","128","UNGRAM","exposure",0.02,163,"WH",22,NA,13.9195333333333,NA
202,"condition1",10,"SUBJ",NA,"mismatch","2","SUBJ","exposure",0.36,6,"WH",23,NA,13.9195333333333,NA
202,"condition1",10,"SUBJ",NA,"mismatch","116","FILL","exposure",0.96,151,"WH",24,NA,13.9195333333333,NA
202,"condition1",11,"SUBJ",NA,"mismatch","114","FILL","exposure",0.92,149,"WH",25,NA,13.9195333333333,NA
202,"condition1",11,"SUBJ",NA,"mismatch","129","UNGRAM","exposure",0.06,164,"WH",26,NA,13.9195333333333,NA
202,"condition1",11,"SUBJ",NA,"mismatch","21","SUBJ","exposure",0.55,63,"WH",27,NA,13.9195333333333,NA
202,"condition1",11,"SUBJ",NA,"mismatch","5","SUBJ","exposure",0.39,15,"WH",28,NA,13.9195333333333,NA
202,"condition1",12,"SUBJ",NA,"mismatch","120","UNGRAM","exposure",0.04,155,"WH",29,NA,13.9195333333333,NA
202,"condition1",12,"SUBJ",NA,"mismatch","20","SUBJ","exposure",0.45,60,"WH",30,NA,13.9195333333333,NA
202,"condition1",12,"SUBJ",NA,"mismatch","103","FILL","exposure",0.97,138,"WH",31,NA,13.9195333333333,NA
202,"condition1",12,"SUBJ",NA,"mismatch","26","SUBJ","exposure",0.25,78,"WH",32,NA,13.9195333333333,NA
202,"condition1",13,"SUBJ",NA,"mismatch","30","SUBJ","exposure",0.25,90,"WH",33,NA,13.9195333333333,NA
202,"condition1",13,"SUBJ",NA,"mismatch","117","UNGRAM","exposure",0.05,152,"WH",34,NA,13.9195333333333,NA
202,"condition1",13,"SUBJ",NA,"mismatch","106","FILL","exposure",0.98,141,"WH",35,NA,13.9195333333333,NA
202,"condition1",13,"SUBJ",NA,"mismatch","4","SUBJ","exposure",0.11,12,"WH",36,NA,13.9195333333333,NA
202,"condition1",14,"SUBJ",NA,"mismatch","127","UNGRAM","exposure",0.01,162,"WH",37,NA,13.9195333333333,NA
202,"condition1",14,"SUBJ",NA,"mismatch","32","SUBJ","exposure",0.24,96,"WH",38,NA,13.9195333333333,NA
202,"condition1",14,"SUBJ",NA,"mismatch","19","SUBJ","exposure",0.05,57,"WH",39,NA,13.9195333333333,NA
202,"condition1",14,"SUBJ",NA,"mismatch","115","FILL","exposure",0.73,150,"WH",40,NA,13.9195333333333,NA
202,"condition1",15,"SUBJ",NA,"mismatch","9","SUBJ","exposure",0.36,27,"WH",41,NA,13.9195333333333,NA
202,"condition1",15,"SUBJ",NA,"mismatch","104","FILL","exposure",0.95,139,"WH",42,NA,13.9195333333333,NA
202,"condition1",15,"SUBJ",NA,"mismatch","124","UNGRAM","exposure",0.04,159,"WH",43,NA,13.9195333333333,NA
202,"condition1",15,"SUBJ",NA,"mismatch","1","SUBJ","exposure",0.49,3,"WH",44,NA,13.9195333333333,NA
202,"condition1",16,"SUBJ",NA,"mismatch","25","SUBJ","exposure",0.15,75,"WH",45,NA,13.9195333333333,NA
202,"condition1",16,"SUBJ",NA,"mismatch","101","FILL","exposure",0.98,136,"WH",46,NA,13.9195333333333,NA
202,"condition1",16,"SUBJ",NA,"mismatch","6","SUBJ","exposure",0.11,18,"WH",47,NA,13.9195333333333,NA
202,"condition1",16,"SUBJ",NA,"mismatch","121","UNGRAM","exposure",0.05,156,"WH",48,NA,13.9195333333333,NA
202,"condition1",2,"SUBJ",NA,"mismatch","118","UNGRAM","exposure",0.01,153,"WH",49,NA,13.9195333333333,NA
202,"condition1",2,"SUBJ",NA,"mismatch","110","FILL","exposure",0.97,145,"WH",50,NA,13.9195333333333,NA
202,"condition1",2,"SUBJ",NA,"mismatch","16","SUBJ","exposure",0.11,48,"WH",51,NA,13.9195333333333,NA
202,"condition1",2,"SUBJ",NA,"mismatch","14","SUBJ","exposure",0.08,42,"WH",52,NA,13.9195333333333,NA
202,"condition1",3,"SUBJ",NA,"mismatch","31","WH","test",0.64,92,"WH",53,NA,13.9195333333333,NA
202,"condition1",3,"SUBJ",NA,"mismatch","119","UNGRAM","test",0.02,154,"WH",54,NA,13.9195333333333,NA
202,"condition1",3,"SUBJ",NA,"mismatch","111","FILL","test",0.97,146,"WH",55,NA,13.9195333333333,NA
202,"condition1",3,"SUBJ",NA,"mismatch","28","WH","test",0.59,83,"WH",56,NA,13.9195333333333,NA
202,"condition1",4,"SUBJ",NA,"mismatch","131","UNGRAM","test",0.02,166,"WH",57,NA,13.9195333333333,NA
202,"condition1",4,"SUBJ",NA,"mismatch","113","FILL","test",0.89,148,"WH",58,NA,13.9195333333333,NA
202,"condition1",4,"SUBJ",NA,"mismatch","27","WH","test",0.93,80,"WH",59,NA,13.9195333333333,NA
202,"condition1",4,"SUBJ",NA,"mismatch","23","WH","test",0.86,68,"WH",60,NA,13.9195333333333,NA
202,"condition1",5,"SUBJ",NA,"mismatch","22","WH","test",0.89,65,"WH",61,NA,13.9195333333333,NA
202,"condition1",5,"SUBJ",NA,"mismatch","123","UNGRAM","test",0.02,158,"WH",62,NA,13.9195333333333,NA
202,"condition1",5,"SUBJ",NA,"mismatch","109","FILL","test",0.97,144,"WH",63,NA,13.9195333333333,NA
202,"condition1",5,"SUBJ",NA,"mismatch","18","WH","test",0.79,53,"WH",64,NA,13.9195333333333,NA
58,"condition1",7,"SUBJ",NA,"mismatch","102","FILL","pre-exposure",1,137,"WH",1,NA,11.3496833333333,NA
58,"condition1",7,"SUBJ",NA,"mismatch","17","WH","pre-exposure",0,50,"WH",2,NA,11.3496833333333,NA
58,"condition1",7,"SUBJ",NA,"mismatch","125","UNGRAM","pre-exposure",0,160,"WH",3,NA,11.3496833333333,NA
58,"condition1",7,"SUBJ",NA,"mismatch","14","WH","pre-exposure",0.83,41,"WH",4,NA,11.3496833333333,NA
58,"condition1",8,"SUBJ",NA,"mismatch","107","FILL","pre-exposure",1,142,"WH",5,NA,11.3496833333333,NA
58,"condition1",8,"SUBJ",NA,"mismatch","7","WH","pre-exposure",0.71,20,"WH",6,NA,11.3496833333333,NA
58,"condition1",8,"SUBJ",NA,"mismatch","130","UNGRAM","pre-exposure",0,165,"WH",7,NA,11.3496833333333,NA
58,"condition1",8,"SUBJ",NA,"mismatch","10","WH","pre-exposure",0.86,29,"WH",8,NA,11.3496833333333,NA
58,"condition1",9,"SUBJ",NA,"mismatch","3","WH","pre-exposure",1,8,"WH",9,NA,11.3496833333333,NA
58,"condition1",9,"SUBJ",NA,"mismatch","1","WH","pre-exposure",1,2,"WH",10,NA,11.3496833333333,NA
58,"condition1",9,"SUBJ",NA,"mismatch","128","UNGRAM","pre-exposure",0,163,"WH",11,NA,11.3496833333333,NA
58,"condition1",9,"SUBJ",NA,"mismatch","116","FILL","pre-exposure",1,151,"WH",12,NA,11.3496833333333,NA
58,"condition1",1,"SUBJ",NA,"mismatch","21","SUBJ","exposure",1,63,"WH",13,NA,11.3496833333333,NA
58,"condition1",1,"SUBJ",NA,"mismatch","106","FILL","exposure",1,141,"WH",14,NA,11.3496833333333,NA
58,"condition1",1,"SUBJ",NA,"mismatch","9","SUBJ","exposure",0,27,"WH",15,NA,11.3496833333333,NA
58,"condition1",1,"SUBJ",NA,"mismatch","118","UNGRAM","exposure",0,153,"WH",16,NA,11.3496833333333,NA
58,"condition1",6,"SUBJ",NA,"mismatch","2","SUBJ","exposure",0.48,6,"WH",17,NA,11.3496833333333,NA
58,"condition1",6,"SUBJ",NA,"mismatch","26","SUBJ","exposure",1,78,"WH",18,NA,11.3496833333333,NA
58,"condition1",6,"SUBJ",NA,"mismatch","122","UNGRAM","exposure",0,157,"WH",19,NA,11.3496833333333,NA
58,"condition1",6,"SUBJ",NA,"mismatch","105","FILL","exposure",1,140,"WH",20,NA,11.3496833333333,NA
58,"condition1",10,"SUBJ",NA,"mismatch","121","UNGRAM","exposure",0.04,156,"WH",21,NA,11.3496833333333,NA
58,"condition1",10,"SUBJ",NA,"mismatch","110","FILL","exposure",1,145,"WH",22,NA,11.3496833333333,NA
58,"condition1",10,"SUBJ",NA,"mismatch","5","SUBJ","exposure",1,15,"WH",23,NA,11.3496833333333,NA
58,"condition1",10,"SUBJ",NA,"mismatch","4","SUBJ","exposure",0,12,"WH",24,NA,11.3496833333333,NA
58,"condition1",11,"SUBJ",NA,"mismatch","30","SUBJ","exposure",0,90,"WH",25,NA,11.3496833333333,NA
58,"condition1",11,"SUBJ",NA,"mismatch","123","UNGRAM","exposure",0,158,"WH",26,NA,11.3496833333333,NA
58,"condition1",11,"SUBJ",NA,"mismatch","25","SUBJ","exposure",0.99,75,"WH",27,NA,11.3496833333333,NA
58,"condition1",11,"SUBJ",NA,"mismatch","113","FILL","exposure",1,148,"WH",28,NA,11.3496833333333,NA
58,"condition1",12,"SUBJ",NA,"mismatch","13","SUBJ","exposure",0,39,"WH",29,NA,11.3496833333333,NA
58,"condition1",12,"SUBJ",NA,"mismatch","111","FILL","exposure",0.99,146,"WH",30,NA,11.3496833333333,NA
58,"condition1",12,"SUBJ",NA,"mismatch","32","SUBJ","exposure",0,96,"WH",31,NA,11.3496833333333,NA
58,"condition1",12,"SUBJ",NA,"mismatch","117","UNGRAM","exposure",0,152,"WH",32,NA,11.3496833333333,NA
58,"condition1",13,"SUBJ",NA,"mismatch","15","SUBJ","exposure",0.79,45,"WH",33,NA,11.3496833333333,NA
58,"condition1",13,"SUBJ",NA,"mismatch","112","FILL","exposure",1,147,"WH",34,NA,11.3496833333333,NA
58,"condition1",13,"SUBJ",NA,"mismatch","132","UNGRAM","exposure",0,167,"WH",35,NA,11.3496833333333,NA
58,"condition1",13,"SUBJ",NA,"mismatch","22","SUBJ","exposure",1,66,"WH",36,NA,11.3496833333333,NA
58,"condition1",14,"SUBJ",NA,"mismatch","27","SUBJ","exposure",0.76,81,"WH",37,NA,11.3496833333333,NA
58,"condition1",14,"SUBJ",NA,"mismatch","131","UNGRAM","exposure",0,166,"WH",38,NA,11.3496833333333,NA
58,"condition1",14,"SUBJ",NA,"mismatch","12","SUBJ","exposure",1,36,"WH",39,NA,11.3496833333333,NA
58,"condition1",14,"SUBJ",NA,"mismatch","104","FILL","exposure",1,139,"WH",40,NA,11.3496833333333,NA
58,"condition1",15,"SUBJ",NA,"mismatch","18","SUBJ","exposure",1,54,"WH",41,NA,11.3496833333333,NA
58,"condition1",15,"SUBJ",NA,"mismatch","16","SUBJ","exposure",0.8,48,"WH",42,NA,11.3496833333333,NA
58,"condition1",15,"SUBJ",NA,"mismatch","109","FILL","exposure",1,144,"WH",43,NA,11.3496833333333,NA
58,"condition1",15,"SUBJ",NA,"mismatch","120","UNGRAM","exposure",0,155,"WH",44,NA,11.3496833333333,NA
58,"condition1",16,"SUBJ",NA,"mismatch","114","FILL","exposure",1,149,"WH",45,NA,11.3496833333333,NA
58,"condition1",16,"SUBJ",NA,"mismatch","124","UNGRAM","exposure",0,159,"WH",46,NA,11.3496833333333,NA
58,"condition1",16,"SUBJ",NA,"mismatch","8","SUBJ","exposure",1,24,"WH",47,NA,11.3496833333333,NA
58,"condition1",16,"SUBJ",NA,"mismatch","11","SUBJ","exposure",1,33,"WH",48,NA,11.3496833333333,NA
58,"condition1",2,"SUBJ",NA,"mismatch","6","SUBJ","exposure",0.16,18,"WH",49,NA,11.3496833333333,NA
58,"condition1",2,"SUBJ",NA,"mismatch","127","UNGRAM","exposure",0,162,"WH",50,NA,11.3496833333333,NA
58,"condition1",2,"SUBJ",NA,"mismatch","24","SUBJ","exposure",1,72,"WH",51,NA,11.3496833333333,NA
58,"condition1",2,"SUBJ",NA,"mismatch","108","FILL","exposure",1,143,"WH",52,NA,11.3496833333333,NA
58,"condition1",3,"SUBJ",NA,"mismatch","115","FILL","test",1,150,"WH",53,NA,11.3496833333333,NA
58,"condition1",3,"SUBJ",NA,"mismatch","31","WH","test",1,92,"WH",54,NA,11.3496833333333,NA
58,"condition1",3,"SUBJ",NA,"mismatch","126","UNGRAM","test",0,161,"WH",55,NA,11.3496833333333,NA
58,"condition1",3,"SUBJ",NA,"mismatch","29","WH","test",1,86,"WH",56,NA,11.3496833333333,NA
58,"condition1",4,"SUBJ",NA,"mismatch","23","WH","test",1,68,"WH",57,NA,11.3496833333333,NA
58,"condition1",4,"SUBJ",NA,"mismatch","28","WH","test",1,83,"WH",58,NA,11.3496833333333,NA
58,"condition1",4,"SUBJ",NA,"mismatch","103","FILL","test",1,138,"WH",59,NA,11.3496833333333,NA
58,"condition1",4,"SUBJ",NA,"mismatch","119","UNGRAM","test",0,154,"WH",60,NA,11.3496833333333,NA
58,"condition1",5,"SUBJ",NA,"mismatch","20","WH","test",1,59,"WH",61,NA,11.3496833333333,NA
58,"condition1",5,"SUBJ",NA,"mismatch","19","WH","test",1,56,"WH",62,NA,11.3496833333333,NA
58,"condition1",5,"SUBJ",NA,"mismatch","101","FILL","test",1,136,"WH",63,NA,11.3496833333333,NA
58,"condition1",5,"SUBJ",NA,"mismatch","129","UNGRAM","test",0,164,"WH",64,NA,11.3496833333333,NA
31,"condition1",7,"SUBJ",NA,"mismatch","107","FILL","pre-exposure",0.17,142,"WH",1,NA,10.3931333333333,NA
31,"condition1",7,"SUBJ",NA,"mismatch","11","WH","pre-exposure",0.14,32,"WH",2,NA,10.3931333333333,NA
31,"condition1",7,"SUBJ",NA,"mismatch","126","UNGRAM","pre-exposure",0.12,161,"WH",3,NA,10.3931333333333,NA
31,"condition1",7,"SUBJ",NA,"mismatch","9","WH","pre-exposure",0.09,26,"WH",4,NA,10.3931333333333,NA
31,"condition1",8,"SUBJ",NA,"mismatch","4","WH","pre-exposure",0.8,11,"WH",5,NA,10.3931333333333,NA
31,"condition1",8,"SUBJ",NA,"mismatch","119","UNGRAM","pre-exposure",0,154,"WH",6,NA,10.3931333333333,NA
31,"condition1",8,"SUBJ",NA,"mismatch","5","WH","pre-exposure",0.93,14,"WH",7,NA,10.3931333333333,NA
31,"condition1",8,"SUBJ",NA,"mismatch","113","FILL","pre-exposure",0.85,148,"WH",8,NA,10.3931333333333,NA
31,"condition1",9,"SUBJ",NA,"mismatch","2","WH","pre-exposure",0.66,5,"WH",9,NA,10.3931333333333,NA
31,"condition1",9,"SUBJ",NA,"mismatch","103","FILL","pre-exposure",0.85,138,"WH",10,NA,10.3931333333333,NA
31,"condition1",9,"SUBJ",NA,"mismatch","3","WH","pre-exposure",0.54,8,"WH",11,NA,10.3931333333333,NA
31,"condition1",9,"SUBJ",NA,"mismatch","124","UNGRAM","pre-exposure",0,159,"WH",12,NA,10.3931333333333,NA
31,"condition1",1,"SUBJ",NA,"mismatch","26","SUBJ","exposure",0.58,78,"WH",13,NA,10.3931333333333,NA
31,"condition1",1,"SUBJ",NA,"mismatch","116","FILL","exposure",0.79,151,"WH",14,NA,10.3931333333333,NA
31,"condition1",1,"SUBJ",NA,"mismatch","127","UNGRAM","exposure",0,162,"WH",15,NA,10.3931333333333,NA
31,"condition1",1,"SUBJ",NA,"mismatch","6","SUBJ","exposure",0.85,18,"WH",16,NA,10.3931333333333,NA
31,"condition1",6,"SUBJ",NA,"mismatch","8","SUBJ","exposure",0.37,24,"WH",17,NA,10.3931333333333,NA
31,"condition1",6,"SUBJ",NA,"mismatch","105","FILL","exposure",0.79,140,"WH",18,NA,10.3931333333333,NA
31,"condition1",6,"SUBJ",NA,"mismatch","22","SUBJ","exposure",0.91,66,"WH",19,NA,10.3931333333333,NA
31,"condition1",6,"SUBJ",NA,"mismatch","125","UNGRAM","exposure",0,160,"WH",20,NA,10.3931333333333,NA
31,"condition1",10,"SUBJ",NA,"mismatch","114","FILL","exposure",0.79,149,"WH",21,NA,10.3931333333333,NA
31,"condition1",10,"SUBJ",NA,"mismatch","25","SUBJ","exposure",0.61,75,"WH",22,NA,10.3931333333333,NA
31,"condition1",10,"SUBJ",NA,"mismatch","17","SUBJ","exposure",0.4,51,"WH",23,NA,10.3931333333333,NA
31,"condition1",10,"SUBJ",NA,"mismatch","117","UNGRAM","exposure",0.07,152,"WH",24,NA,10.3931333333333,NA
31,"condition1",11,"SUBJ",NA,"mismatch","16","SUBJ","exposure",0.26,48,"WH",25,NA,10.3931333333333,NA
31,"condition1",11,"SUBJ",NA,"mismatch","120","UNGRAM","exposure",0.18,155,"WH",26,NA,10.3931333333333,NA
31,"condition1",11,"SUBJ",NA,"mismatch","15","SUBJ","exposure",0.76,45,"WH",27,NA,10.3931333333333,NA
31,"condition1",11,"SUBJ",NA,"mismatch","111","FILL","exposure",0.81,146,"WH",28,NA,10.3931333333333,NA
31,"condition1",12,"SUBJ",NA,"mismatch","10","SUBJ","exposure",0.23,30,"WH",29,NA,10.3931333333333,NA
31,"condition1",12,"SUBJ",NA,"mismatch","115","FILL","exposure",0.99,150,"WH",30,NA,10.3931333333333,NA
31,"condition1",12,"SUBJ",NA,"mismatch","28","SUBJ","exposure",0.65,84,"WH",31,NA,10.3931333333333,NA
31,"condition1",12,"SUBJ",NA,"mismatch","123","UNGRAM","exposure",0.13,158,"WH",32,NA,10.3931333333333,NA
31,"condition1",13,"SUBJ",NA,"mismatch","32","SUBJ","exposure",0.32,96,"WH",33,NA,10.3931333333333,NA
31,"condition1",13,"SUBJ",NA,"mismatch","121","UNGRAM","exposure",0.16,156,"WH",34,NA,10.3931333333333,NA
31,"condition1",13,"SUBJ",NA,"mismatch","20","SUBJ","exposure",0.53,60,"WH",35,NA,10.3931333333333,NA
31,"condition1",13,"SUBJ",NA,"mismatch","108","FILL","exposure",0.91,143,"WH",36,NA,10.3931333333333,NA
31,"condition1",14,"SUBJ",NA,"mismatch","132","UNGRAM","exposure",0,167,"WH",37,NA,10.3931333333333,NA
31,"condition1",14,"SUBJ",NA,"mismatch","21","SUBJ","exposure",0.54,63,"WH",38,NA,10.3931333333333,NA
31,"condition1",14,"SUBJ",NA,"mismatch","104","FILL","exposure",0.84,139,"WH",39,NA,10.3931333333333,NA
31,"condition1",14,"SUBJ",NA,"mismatch","24","SUBJ","exposure",0.19,72,"WH",40,NA,10.3931333333333,NA
31,"condition1",15,"SUBJ",NA,"mismatch","118","UNGRAM","exposure",0,153,"WH",41,NA,10.3931333333333,NA
31,"condition1",15,"SUBJ",NA,"mismatch","30","SUBJ","exposure",0.43,90,"WH",42,NA,10.3931333333333,NA
31,"condition1",15,"SUBJ",NA,"mismatch","19","SUBJ","exposure",0.43,57,"WH",43,NA,10.3931333333333,NA
31,"condition1",15,"SUBJ",NA,"mismatch","101","FILL","exposure",0.77,136,"WH",44,NA,10.3931333333333,NA
31,"condition1",16,"SUBJ",NA,"mismatch","129","UNGRAM","exposure",0.33,164,"WH",45,NA,10.3931333333333,NA
31,"condition1",16,"SUBJ",NA,"mismatch","112","FILL","exposure",0.82,147,"WH",46,NA,10.3931333333333,NA
31,"condition1",16,"SUBJ",NA,"mismatch","18","SUBJ","exposure",0.45,54,"WH",47,NA,10.3931333333333,NA
31,"condition1",16,"SUBJ",NA,"mismatch","1","SUBJ","exposure",0.86,3,"WH",48,NA,10.3931333333333,NA
31,"condition1",2,"SUBJ",NA,"mismatch","102","FILL","exposure",0.81,137,"WH",49,NA,10.3931333333333,NA
31,"condition1",2,"SUBJ",NA,"mismatch","27","SUBJ","exposure",0.76,81,"WH",50,NA,10.3931333333333,NA
31,"condition1",2,"SUBJ",NA,"mismatch","131","UNGRAM","exposure",0.27,166,"WH",51,NA,10.3931333333333,NA
31,"condition1",2,"SUBJ",NA,"mismatch","7","SUBJ","exposure",0.71,21,"WH",52,NA,10.3931333333333,NA
31,"condition1",3,"SUBJ",NA,"mismatch","29","WH","test",0.52,86,"WH",53,NA,10.3931333333333,NA
31,"condition1",3,"SUBJ",NA,"mismatch","130","UNGRAM","test",0.18,165,"WH",54,NA,10.3931333333333,NA
31,"condition1",3,"SUBJ",NA,"mismatch","31","WH","test",0.44,92,"WH",55,NA,10.3931333333333,NA
31,"condition1",3,"SUBJ",NA,"mismatch","106","FILL","test",0.59,141,"WH",56,NA,10.3931333333333,NA
31,"condition1",4,"SUBJ",NA,"mismatch","122","UNGRAM","test",0.04,157,"WH",57,NA,10.3931333333333,NA
31,"condition1",4,"SUBJ",NA,"mismatch","109","FILL","test",0.92,144,"WH",58,NA,10.3931333333333,NA
31,"condition1",4,"SUBJ",NA,"mismatch","14","WH","test",0.82,41,"WH",59,NA,10.3931333333333,NA
31,"condition1",4,"SUBJ",NA,"mismatch","23","WH","test",0.66,68,"WH",60,NA,10.3931333333333,NA
31,"condition1",5,"SUBJ",NA,"mismatch","12","WH","test",0.85,35,"WH",61,NA,10.3931333333333,NA
31,"condition1",5,"SUBJ",NA,"mismatch","110","FILL","test",0.91,145,"WH",62,NA,10.3931333333333,NA
31,"condition1",5,"SUBJ",NA,"mismatch","13","WH","test",0.71,38,"WH",63,NA,10.3931333333333,NA
31,"condition1",5,"SUBJ",NA,"mismatch","128","UNGRAM","test",0.09,163,"WH",64,NA,10.3931333333333,NA
91,"condition1",7,"SUBJ",NA,"mismatch","101","FILL","pre-exposure",0.86,136,"WH",1,NA,16.3672666666667,NA
91,"condition1",7,"SUBJ",NA,"mismatch","19","WH","pre-exposure",0.1,56,"WH",2,NA,16.3672666666667,NA
91,"condition1",7,"SUBJ",NA,"mismatch","118","UNGRAM","pre-exposure",0.03,153,"WH",3,NA,16.3672666666667,NA
91,"condition1",7,"SUBJ",NA,"mismatch","14","WH","pre-exposure",0.05,41,"WH",4,NA,16.3672666666667,NA
91,"condition1",8,"SUBJ",NA,"mismatch","7","WH","pre-exposure",0.75,20,"WH",5,NA,16.3672666666667,NA
91,"condition1",8,"SUBJ",NA,"mismatch","119","UNGRAM","pre-exposure",0.03,154,"WH",6,NA,16.3672666666667,NA
91,"condition1",8,"SUBJ",NA,"mismatch","115","FILL","pre-exposure",1,150,"WH",7,NA,16.3672666666667,NA
91,"condition1",8,"SUBJ",NA,"mismatch","9","WH","pre-exposure",0.94,26,"WH",8,NA,16.3672666666667,NA
91,"condition1",9,"SUBJ",NA,"mismatch","126","UNGRAM","pre-exposure",0.04,161,"WH",9,NA,16.3672666666667,NA
91,"condition1",9,"SUBJ",NA,"mismatch","4","WH","pre-exposure",0.8,11,"WH",10,NA,16.3672666666667,NA
91,"condition1",9,"SUBJ",NA,"mismatch","106","FILL","pre-exposure",0.99,141,"WH",11,NA,16.3672666666667,NA
91,"condition1",9,"SUBJ",NA,"mismatch","1","WH","pre-exposure",0.55,2,"WH",12,NA,16.3672666666667,NA
91,"condition1",1,"SUBJ",NA,"mismatch","12","SUBJ","exposure",0.84,36,"WH",13,NA,16.3672666666667,NA
91,"condition1",1,"SUBJ",NA,"mismatch","109","FILL","exposure",1,144,"WH",14,NA,16.3672666666667,NA
91,"condition1",1,"SUBJ",NA,"mismatch","121","UNGRAM","exposure",0.05,156,"WH",15,NA,16.3672666666667,NA
91,"condition1",1,"SUBJ",NA,"mismatch","3","SUBJ","exposure",0.77,9,"WH",16,NA,16.3672666666667,NA
91,"condition1",6,"SUBJ",NA,"mismatch","107","FILL","exposure",0.97,142,"WH",17,NA,16.3672666666667,NA
91,"condition1",6,"SUBJ",NA,"mismatch","27","SUBJ","exposure",0.98,81,"WH",18,NA,16.3672666666667,NA
91,"condition1",6,"SUBJ",NA,"mismatch","117","UNGRAM","exposure",0.06,152,"WH",19,NA,16.3672666666667,NA
91,"condition1",6,"SUBJ",NA,"mismatch","10","SUBJ","exposure",0.86,30,"WH",20,NA,16.3672666666667,NA
91,"condition1",10,"SUBJ",NA,"mismatch","17","SUBJ","exposure",0.96,51,"WH",21,NA,16.3672666666667,NA
91,"condition1",10,"SUBJ",NA,"mismatch","103","FILL","exposure",0.95,138,"WH",22,NA,16.3672666666667,NA
91,"condition1",10,"SUBJ",NA,"mismatch","15","SUBJ","exposure",0.83,45,"WH",23,NA,16.3672666666667,NA
91,"condition1",10,"SUBJ",NA,"mismatch","127","UNGRAM","exposure",0.04,162,"WH",24,NA,16.3672666666667,NA
91,"condition1",11,"SUBJ",NA,"mismatch","116","FILL","exposure",0.99,151,"WH",25,NA,16.3672666666667,NA
91,"condition1",11,"SUBJ",NA,"mismatch","8","SUBJ","exposure",0.83,24,"WH",26,NA,16.3672666666667,NA
91,"condition1",11,"SUBJ",NA,"mismatch","30","SUBJ","exposure",0.26,90,"WH",27,NA,16.3672666666667,NA
91,"condition1",11,"SUBJ",NA,"mismatch","123","UNGRAM","exposure",0.04,158,"WH",28,NA,16.3672666666667,NA
91,"condition1",12,"SUBJ",NA,"mismatch","104","FILL","exposure",1,139,"WH",29,NA,16.3672666666667,NA
91,"condition1",12,"SUBJ",NA,"mismatch","130","UNGRAM","exposure",0.07,165,"WH",30,NA,16.3672666666667,NA
91,"condition1",12,"SUBJ",NA,"mismatch","16","SUBJ","exposure",0.17,48,"WH",31,NA,16.3672666666667,NA
91,"condition1",12,"SUBJ",NA,"mismatch","32","SUBJ","exposure",0.94,96,"WH",32,NA,16.3672666666667,NA
91,"condition1",13,"SUBJ",NA,"mismatch","28","SUBJ","exposure",0.09,84,"WH",33,NA,16.3672666666667,NA
91,"condition1",13,"SUBJ",NA,"mismatch","29","SUBJ","exposure",0.05,87,"WH",34,NA,16.3672666666667,NA
91,"condition1",13,"SUBJ",NA,"mismatch","108","FILL","exposure",0.98,143,"WH",35,NA,16.3672666666667,NA
