"workerid","proliferate.condition","block_sequence","exposure_condition","first_response_value","group","item_number","item_type","phase","response","sentence_id","test_condition","trial_sequence_total","wrong_attempts","time_in_minutes","error"
281,"condition1",9,"SUBJ",NA,"match","13","SUBJ","exposure",0.25,39,"SUBJ",46,NA,20.30365,NA
281,"condition1",9,"SUBJ",NA,"match","22","SUBJ","exposure",0.36,66,"SUBJ",47,NA,20.30365,NA
281,"condition1",9,"SUBJ",NA,"match","123","UNGRAM","exposure",0,158,"SUBJ",48,NA,20.30365,NA
281,"condition1",10,"SUBJ",NA,"match","12","SUBJ","exposure",0.31,36,"SUBJ",49,NA,20.30365,NA
281,"condition1",10,"SUBJ",NA,"match","28","SUBJ","exposure",0.65,84,"SUBJ",50,NA,20.30365,NA
281,"condition1",10,"SUBJ",NA,"match","125","UNGRAM","exposure",0,160,"SUBJ",51,NA,20.30365,NA
281,"condition1",10,"SUBJ",NA,"match","103","FILL","exposure",1,138,"SUBJ",52,NA,20.30365,NA
281,"condition1",101,"SUBJ",NA,"match","29","SUBJ","test",0.24,87,"SUBJ",53,NA,20.30365,NA
281,"condition1",101,"SUBJ",NA,"match","132","UNGRAM","test",0,167,"SUBJ",54,NA,20.30365,NA
281,"condition1",101,"SUBJ",NA,"match","30","SUBJ","test",0.18,90,"SUBJ",55,NA,20.30365,NA
281,"condition1",101,"SUBJ",NA,"match","109","FILL","test",1,144,"SUBJ",56,NA,20.30365,NA
281,"condition1",102,"SUBJ",NA,"match","107","FILL","test",1,142,"SUBJ",57,NA,20.30365,NA
281,"condition1",102,"SUBJ",NA,"match","126","UNGRAM","test",0,161,"SUBJ",58,NA,20.30365,NA
281,"condition1",102,"SUBJ",NA,"match","26","SUBJ","test",0.71,78,"SUBJ",59,NA,20.30365,NA
281,"condition1",102,"SUBJ",NA,"match","25","SUBJ","test",0.68,75,"SUBJ",60,NA,20.30365,NA
281,"condition1",103,"SUBJ",NA,"match","119","UNGRAM","test",0,154,"SUBJ",61,NA,20.30365,NA
281,"condition1",103,"SUBJ",NA,"match","21","SUBJ","test",0.73,63,"SUBJ",62,NA,20.30365,NA
281,"condition1",103,"SUBJ",NA,"match","115","FILL","test",0.9,150,"SUBJ",63,NA,20.30365,NA
281,"condition1",103,"SUBJ",NA,"match","16","SUBJ","test",0.7,48,"SUBJ",64,NA,20.30365,NA
310,"condition1",201,"SUBJ",NA,"match","110","FILL","pre-exposure",0.69,145,"SUBJ",1,NA,13.7383166666667,NA
310,"condition1",201,"SUBJ",NA,"match","12","SUBJ","pre-exposure",0.28,36,"SUBJ",2,NA,13.7383166666667,NA
310,"condition1",201,"SUBJ",NA,"match","18","SUBJ","pre-exposure",0.29,54,"SUBJ",3,NA,13.7383166666667,NA
310,"condition1",201,"SUBJ",NA,"match","123","UNGRAM","pre-exposure",0.26,158,"SUBJ",4,NA,13.7383166666667,NA
310,"condition1",202,"SUBJ",NA,"match","114","FILL","pre-exposure",0.4,149,"SUBJ",5,NA,13.7383166666667,NA
310,"condition1",202,"SUBJ",NA,"match","121","UNGRAM","pre-exposure",0.3,156,"SUBJ",6,NA,13.7383166666667,NA
310,"condition1",202,"SUBJ",NA,"match","9","SUBJ","pre-exposure",0.65,27,"SUBJ",7,NA,13.7383166666667,NA
310,"condition1",202,"SUBJ",NA,"match","8","SUBJ","pre-exposure",0.57,24,"SUBJ",8,NA,13.7383166666667,NA
310,"condition1",203,"SUBJ",NA,"match","4","SUBJ","pre-exposure",0.35,12,"SUBJ",9,NA,13.7383166666667,NA
310,"condition1",203,"SUBJ",NA,"match","102","FILL","pre-exposure",0.38,137,"SUBJ",10,NA,13.7383166666667,NA
310,"condition1",203,"SUBJ",NA,"match","7","SUBJ","pre-exposure",0.57,21,"SUBJ",11,NA,13.7383166666667,NA
310,"condition1",203,"SUBJ",NA,"match","126","UNGRAM","pre-exposure",0.14,161,"SUBJ",12,NA,13.7383166666667,NA
310,"condition1",1,"SUBJ",NA,"match","26","SUBJ","exposure",0.35,78,"SUBJ",13,NA,13.7383166666667,NA
310,"condition1",1,"SUBJ",NA,"match","25","SUBJ","exposure",0.4,75,"SUBJ",14,NA,13.7383166666667,NA
310,"condition1",1,"SUBJ",NA,"match","127","UNGRAM","exposure",0.23,162,"SUBJ",15,NA,13.7383166666667,NA
310,"condition1",1,"SUBJ",NA,"match","105","FILL","exposure",0.32,140,"SUBJ",16,NA,13.7383166666667,NA
310,"condition1",2,"SUBJ",NA,"match","2","SUBJ","exposure",0.54,6,"SUBJ",17,NA,13.7383166666667,NA
310,"condition1",2,"SUBJ",NA,"match","15","SUBJ","exposure",0.27,45,"SUBJ",18,NA,13.7383166666667,NA
310,"condition1",2,"SUBJ",NA,"match","106","FILL","exposure",0.42,141,"SUBJ",19,NA,13.7383166666667,NA
310,"condition1",2,"SUBJ",NA,"match","129","UNGRAM","exposure",0.08,164,"SUBJ",20,NA,13.7383166666667,NA
310,"condition1",3,"SUBJ",NA,"match","117","UNGRAM","exposure",0.16,152,"SUBJ",21,NA,13.7383166666667,NA
310,"condition1",3,"SUBJ",NA,"match","101","FILL","exposure",0.3,136,"SUBJ",22,NA,13.7383166666667,NA
310,"condition1",3,"SUBJ",NA,"match","21","SUBJ","exposure",0.36,63,"SUBJ",23,NA,13.7383166666667,NA
310,"condition1",3,"SUBJ",NA,"match","5","SUBJ","exposure",0.25,15,"SUBJ",24,NA,13.7383166666667,NA
310,"condition1",4,"SUBJ",NA,"match","132","UNGRAM","exposure",0.26,167,"SUBJ",25,NA,13.7383166666667,NA
310,"condition1",4,"SUBJ",NA,"match","23","SUBJ","exposure",0.42,69,"SUBJ",26,NA,13.7383166666667,NA
310,"condition1",4,"SUBJ",NA,"match","108","FILL","exposure",0.61,143,"SUBJ",27,NA,13.7383166666667,NA
310,"condition1",4,"SUBJ",NA,"match","24","SUBJ","exposure",0.36,72,"SUBJ",28,NA,13.7383166666667,NA
310,"condition1",5,"SUBJ",NA,"match","104","FILL","exposure",0.2,139,"SUBJ",29,NA,13.7383166666667,NA
310,"condition1",5,"SUBJ",NA,"match","131","UNGRAM","exposure",0.16,166,"SUBJ",30,NA,13.7383166666667,NA
310,"condition1",5,"SUBJ",NA,"match","13","SUBJ","exposure",0.25,39,"SUBJ",31,NA,13.7383166666667,NA
310,"condition1",5,"SUBJ",NA,"match","17","SUBJ","exposure",0.31,51,"SUBJ",32,NA,13.7383166666667,NA
310,"condition1",6,"SUBJ",NA,"match","125","UNGRAM","exposure",0.26,160,"SUBJ",33,NA,13.7383166666667,NA
310,"condition1",6,"SUBJ",NA,"match","20","SUBJ","exposure",0.32,60,"SUBJ",34,NA,13.7383166666667,NA
310,"condition1",6,"SUBJ",NA,"match","10","SUBJ","exposure",0.28,30,"SUBJ",35,NA,13.7383166666667,NA
310,"condition1",6,"SUBJ",NA,"match","115","FILL","exposure",0.33,150,"SUBJ",36,NA,13.7383166666667,NA
310,"condition1",7,"SUBJ",NA,"match","14","SUBJ","exposure",0.33,42,"SUBJ",37,NA,13.7383166666667,NA
310,"condition1",7,"SUBJ",NA,"match","112","FILL","exposure",0.59,147,"SUBJ",38,NA,13.7383166666667,NA
310,"condition1",7,"SUBJ",NA,"match","120","UNGRAM","exposure",0.3,155,"SUBJ",39,NA,13.7383166666667,NA
310,"condition1",7,"SUBJ",NA,"match","31","SUBJ","exposure",0.26,93,"SUBJ",40,NA,13.7383166666667,NA
310,"condition1",8,"SUBJ",NA,"match","130","UNGRAM","exposure",0.22,165,"SUBJ",41,NA,13.7383166666667,NA
310,"condition1",8,"SUBJ",NA,"match","3","SUBJ","exposure",0.2,9,"SUBJ",42,NA,13.7383166666667,NA
310,"condition1",8,"SUBJ",NA,"match","107","FILL","exposure",0.29,142,"SUBJ",43,NA,13.7383166666667,NA
310,"condition1",8,"SUBJ",NA,"match","19","SUBJ","exposure",0.17,57,"SUBJ",44,NA,13.7383166666667,NA
310,"condition1",9,"SUBJ",NA,"match","6","SUBJ","exposure",0.26,18,"SUBJ",45,NA,13.7383166666667,NA
310,"condition1",9,"SUBJ",NA,"match","16","SUBJ","exposure",0.29,48,"SUBJ",46,NA,13.7383166666667,NA
310,"condition1",9,"SUBJ",NA,"match","119","UNGRAM","exposure",0.05,154,"SUBJ",47,NA,13.7383166666667,NA
310,"condition1",9,"SUBJ",NA,"match","111","FILL","exposure",0.62,146,"SUBJ",48,NA,13.7383166666667,NA
310,"condition1",10,"SUBJ",NA,"match","113","FILL","exposure",0.27,148,"SUBJ",49,NA,13.7383166666667,NA
310,"condition1",10,"SUBJ",NA,"match","118","UNGRAM","exposure",0.15,153,"SUBJ",50,NA,13.7383166666667,NA
310,"condition1",10,"SUBJ",NA,"match","11","SUBJ","exposure",0.14,33,"SUBJ",51,NA,13.7383166666667,NA
310,"condition1",10,"SUBJ",NA,"match","1","SUBJ","exposure",0.52,3,"SUBJ",52,NA,13.7383166666667,NA
310,"condition1",101,"SUBJ",NA,"match","30","SUBJ","test",0.06,90,"SUBJ",53,NA,13.7383166666667,NA
310,"condition1",101,"SUBJ",NA,"match","122","UNGRAM","test",0.14,157,"SUBJ",54,NA,13.7383166666667,NA
310,"condition1",101,"SUBJ",NA,"match","32","SUBJ","test",0.17,96,"SUBJ",55,NA,13.7383166666667,NA
310,"condition1",101,"SUBJ",NA,"match","103","FILL","test",0.11,138,"SUBJ",56,NA,13.7383166666667,NA
310,"condition1",102,"SUBJ",NA,"match","28","SUBJ","test",0.15,84,"SUBJ",57,NA,13.7383166666667,NA
310,"condition1",102,"SUBJ",NA,"match","29","SUBJ","test",0.08,87,"SUBJ",58,NA,13.7383166666667,NA
310,"condition1",102,"SUBJ",NA,"match","116","FILL","test",0.15,151,"SUBJ",59,NA,13.7383166666667,NA
310,"condition1",102,"SUBJ",NA,"match","128","UNGRAM","test",0.22,163,"SUBJ",60,NA,13.7383166666667,NA
310,"condition1",103,"SUBJ",NA,"match","124","UNGRAM","test",0.1,159,"SUBJ",61,NA,13.7383166666667,NA
310,"condition1",103,"SUBJ",NA,"match","109","FILL","test",0.38,144,"SUBJ",62,NA,13.7383166666667,NA
310,"condition1",103,"SUBJ",NA,"match","27","SUBJ","test",0.18,81,"SUBJ",63,NA,13.7383166666667,NA
310,"condition1",103,"SUBJ",NA,"match","22","SUBJ","test",0.28,66,"SUBJ",64,NA,13.7383166666667,NA
441,"condition1",201,"SUBJ",NA,"mismatch","13","WH","pre-exposure",0,38,"WH",1,NA,18.6460166666667,NA
441,"condition1",201,"SUBJ",NA,"mismatch","11","WH","pre-exposure",0.03,32,"WH",2,NA,18.6460166666667,NA
441,"condition1",201,"SUBJ",NA,"mismatch","125","UNGRAM","pre-exposure",0,160,"WH",3,NA,18.6460166666667,NA
441,"condition1",201,"SUBJ",NA,"mismatch","115","FILL","pre-exposure",0.94,150,"WH",4,NA,18.6460166666667,NA
441,"condition1",202,"SUBJ",NA,"mismatch","120","UNGRAM","pre-exposure",0.02,155,"WH",5,NA,18.6460166666667,NA
441,"condition1",202,"SUBJ",NA,"mismatch","7","WH","pre-exposure",0.79,20,"WH",6,NA,18.6460166666667,NA
441,"condition1",202,"SUBJ",NA,"mismatch","109","FILL","pre-exposure",0.79,144,"WH",7,NA,18.6460166666667,NA
441,"condition1",202,"SUBJ",NA,"mismatch","6","WH","pre-exposure",0.95,17,"WH",8,NA,18.6460166666667,NA
441,"condition1",203,"SUBJ",NA,"mismatch","4","WH","pre-exposure",0.93,11,"WH",9,NA,18.6460166666667,NA
441,"condition1",203,"SUBJ",NA,"mismatch","127","UNGRAM","pre-exposure",0.03,162,"WH",10,NA,18.6460166666667,NA
441,"condition1",203,"SUBJ",NA,"mismatch","101","FILL","pre-exposure",0.99,136,"WH",11,NA,18.6460166666667,NA
441,"condition1",203,"SUBJ",NA,"mismatch","3","WH","pre-exposure",0.65,8,"WH",12,NA,18.6460166666667,NA
441,"condition1",1,"SUBJ",NA,"mismatch","31","SUBJ","exposure",0.01,93,"WH",13,NA,18.6460166666667,NA
441,"condition1",1,"SUBJ",NA,"mismatch","118","UNGRAM","exposure",0.01,153,"WH",14,NA,18.6460166666667,NA
441,"condition1",1,"SUBJ",NA,"mismatch","105","FILL","exposure",0.33,140,"WH",15,NA,18.6460166666667,NA
441,"condition1",1,"SUBJ",NA,"mismatch","15","SUBJ","exposure",0.03,45,"WH",16,NA,18.6460166666667,NA
441,"condition1",2,"SUBJ",NA,"mismatch","103","FILL","exposure",0.81,138,"WH",17,NA,18.6460166666667,NA
441,"condition1",2,"SUBJ",NA,"mismatch","9","SUBJ","exposure",0.04,27,"WH",18,NA,18.6460166666667,NA
441,"condition1",2,"SUBJ",NA,"mismatch","122","UNGRAM","exposure",0.03,157,"WH",19,NA,18.6460166666667,NA
441,"condition1",2,"SUBJ",NA,"mismatch","23","SUBJ","exposure",0.02,69,"WH",20,NA,18.6460166666667,NA
441,"condition1",3,"SUBJ",NA,"mismatch","126","UNGRAM","exposure",0,161,"WH",21,NA,18.6460166666667,NA
441,"condition1",3,"SUBJ",NA,"mismatch","104","FILL","exposure",0.99,139,"WH",22,NA,18.6460166666667,NA
441,"condition1",3,"SUBJ",NA,"mismatch","30","SUBJ","exposure",0,90,"WH",23,NA,18.6460166666667,NA
441,"condition1",3,"SUBJ",NA,"mismatch","2","SUBJ","exposure",0,6,"WH",24,NA,18.6460166666667,NA
441,"condition1",4,"SUBJ",NA,"mismatch","117","UNGRAM","exposure",0.02,152,"WH",25,NA,18.6460166666667,NA
441,"condition1",4,"SUBJ",NA,"mismatch","14","SUBJ","exposure",0,42,"WH",26,NA,18.6460166666667,NA
441,"condition1",4,"SUBJ",NA,"mismatch","16","SUBJ","exposure",0,48,"WH",27,NA,18.6460166666667,NA
441,"condition1",4,"SUBJ",NA,"mismatch","102","FILL","exposure",0.98,137,"WH",28,NA,18.6460166666667,NA
441,"condition1",5,"SUBJ",NA,"mismatch","19","SUBJ","exposure",0,57,"WH",29,NA,18.6460166666667,NA
441,"condition1",5,"SUBJ",NA,"mismatch","12","SUBJ","exposure",0.02,36,"WH",30,NA,18.6460166666667,NA
441,"condition1",5,"SUBJ",NA,"mismatch","106","FILL","exposure",1,141,"WH",31,NA,18.6460166666667,NA
441,"condition1",5,"SUBJ",NA,"mismatch","132","UNGRAM","exposure",0.02,167,"WH",32,NA,18.6460166666667,NA
441,"condition1",6,"SUBJ",NA,"mismatch","25","SUBJ","exposure",0.02,75,"WH",33,NA,18.6460166666667,NA
441,"condition1",6,"SUBJ",NA,"mismatch","128","UNGRAM","exposure",0,163,"WH",34,NA,18.6460166666667,NA
441,"condition1",6,"SUBJ",NA,"mismatch","110","FILL","exposure",1,145,"WH",35,NA,18.6460166666667,NA
441,"condition1",6,"SUBJ",NA,"mismatch","5","SUBJ","exposure",0.15,15,"WH",36,NA,18.6460166666667,NA
441,"condition1",7,"SUBJ",NA,"mismatch","10","SUBJ","exposure",0.89,30,"WH",37,NA,18.6460166666667,NA
441,"condition1",7,"SUBJ",NA,"mismatch","119","UNGRAM","exposure",0.02,154,"WH",38,NA,18.6460166666667,NA
441,"condition1",7,"SUBJ",NA,"mismatch","113","FILL","exposure",0.78,148,"WH",39,NA,18.6460166666667,NA
441,"condition1",7,"SUBJ",NA,"mismatch","1","SUBJ","exposure",0.63,3,"WH",40,NA,18.6460166666667,NA
441,"condition1",8,"SUBJ",NA,"mismatch","107","FILL","exposure",1,142,"WH",41,NA,18.6460166666667,NA
441,"condition1",8,"SUBJ",NA,"mismatch","18","SUBJ","exposure",0.71,54,"WH",42,NA,18.6460166666667,NA
441,"condition1",8,"SUBJ",NA,"mismatch","121","UNGRAM","exposure",0.02,156,"WH",43,NA,18.6460166666667,NA
441,"condition1",8,"SUBJ",NA,"mismatch","20","SUBJ","exposure",0.01,60,"WH",44,NA,18.6460166666667,NA
441,"condition1",9,"SUBJ",NA,"mismatch","124","UNGRAM","exposure",0,159,"WH",45,NA,18.6460166666667,NA
441,"condition1",9,"SUBJ",NA,"mismatch","32","SUBJ","exposure",0.38,96,"WH",46,NA,18.6460166666667,NA
441,"condition1",9,"SUBJ",NA,"mismatch","21","SUBJ","exposure",0.03,63,"WH",47,NA,18.6460166666667,NA
441,"condition1",9,"SUBJ",NA,"mismatch","116","FILL","exposure",1,151,"WH",48,NA,18.6460166666667,NA
441,"condition1",10,"SUBJ",NA,"mismatch","131","UNGRAM","exposure",0,166,"WH",49,NA,18.6460166666667,NA
441,"condition1",10,"SUBJ",NA,"mismatch","111","FILL","exposure",1,146,"WH",50,NA,18.6460166666667,NA
441,"condition1",10,"SUBJ",NA,"mismatch","17","SUBJ","exposure",0.14,51,"WH",51,NA,18.6460166666667,NA
441,"condition1",10,"SUBJ",NA,"mismatch","8","SUBJ","exposure",0.1,24,"WH",52,NA,18.6460166666667,NA
441,"condition1",101,"SUBJ",NA,"mismatch","112","FILL","test",1,147,"WH",53,NA,18.6460166666667,NA
441,"condition1",101,"SUBJ",NA,"mismatch","28","WH","test",0.92,83,"WH",54,NA,18.6460166666667,NA
441,"condition1",101,"SUBJ",NA,"mismatch","29","WH","test",0.86,86,"WH",55,NA,18.6460166666667,NA
441,"condition1",101,"SUBJ",NA,"mismatch","129","UNGRAM","test",0.02,164,"WH",56,NA,18.6460166666667,NA
441,"condition1",102,"SUBJ",NA,"mismatch","114","FILL","test",0.94,149,"WH",57,NA,18.6460166666667,NA
441,"condition1",102,"SUBJ",NA,"mismatch","130","UNGRAM","test",0,165,"WH",58,NA,18.6460166666667,NA
441,"condition1",102,"SUBJ",NA,"mismatch","26","WH","test",1,77,"WH",59,NA,18.6460166666667,NA
441,"condition1",102,"SUBJ",NA,"mismatch","27","WH","test",1,80,"WH",60,NA,18.6460166666667,NA
441,"condition1",103,"SUBJ",NA,"mismatch","24","WH","test",0.62,71,"WH",61,NA,18.6460166666667,NA
441,"condition1",103,"SUBJ",NA,"mismatch","123","UNGRAM","test",0,158,"WH",62,NA,18.6460166666667,NA
441,"condition1",103,"SUBJ",NA,"mismatch","22","WH","test",0.94,65,"WH",63,NA,18.6460166666667,NA
441,"condition1",103,"SUBJ",NA,"mismatch","108","FILL","test",1,143,"WH",64,NA,18.6460166666667,NA
379,"condition1",201,"SUBJ",NA,"mismatch","13","WH","pre-exposure",0.39,38,"WH",1,NA,9.28661666666667,NA
379,"condition1",201,"SUBJ",NA,"mismatch","16","WH","pre-exposure",0.21,47,"WH",2,NA,9.28661666666667,NA
379,"condition1",201,"SUBJ",NA,"mismatch","125","UNGRAM","pre-exposure",0,160,"WH",3,NA,9.28661666666667,NA
379,"condition1",201,"SUBJ",NA,"mismatch","105","FILL","pre-exposure",1,140,"WH",4,NA,9.28661666666667,NA
379,"condition1",202,"SUBJ",NA,"mismatch","130","UNGRAM","pre-exposure",0,165,"WH",5,NA,9.28661666666667,NA
379,"condition1",202,"SUBJ",NA,"mismatch","116","FILL","pre-exposure",1,151,"WH",6,NA,9.28661666666667,NA
379,"condition1",202,"SUBJ",NA,"mismatch","8","WH","pre-exposure",0,23,"WH",7,NA,9.28661666666667,NA
379,"condition1",202,"SUBJ",NA,"mismatch","4","WH","pre-exposure",0,11,"WH",8,NA,9.28661666666667,NA
379,"condition1",203,"SUBJ",NA,"mismatch","118","UNGRAM","pre-exposure",0,153,"WH",9,NA,9.28661666666667,NA
379,"condition1",203,"SUBJ",NA,"mismatch","106","FILL","pre-exposure",0.88,141,"WH",10,NA,9.28661666666667,NA
379,"condition1",203,"SUBJ",NA,"mismatch","2","WH","pre-exposure",0,5,"WH",11,NA,9.28661666666667,NA
379,"condition1",203,"SUBJ",NA,"mismatch","3","WH","pre-exposure",0,8,"WH",12,NA,9.28661666666667,NA
379,"condition1",1,"SUBJ",NA,"mismatch","129","UNGRAM","exposure",0,164,"WH",13,NA,9.28661666666667,NA
379,"condition1",1,"SUBJ",NA,"mismatch","20","SUBJ","exposure",0,60,"WH",14,NA,9.28661666666667,NA
379,"condition1",1,"SUBJ",NA,"mismatch","110","FILL","exposure",1,145,"WH",15,NA,9.28661666666667,NA
379,"condition1",1,"SUBJ",NA,"mismatch","17","SUBJ","exposure",0,51,"WH",16,NA,9.28661666666667,NA
379,"condition1",2,"SUBJ",NA,"mismatch","31","SUBJ","exposure",0,93,"WH",17,NA,9.28661666666667,NA
379,"condition1",2,"SUBJ",NA,"mismatch","121","UNGRAM","exposure",0,156,"WH",18,NA,9.28661666666667,NA
379,"condition1",2,"SUBJ",NA,"mismatch","114","FILL","exposure",0.12,149,"WH",19,NA,9.28661666666667,NA
379,"condition1",2,"SUBJ",NA,"mismatch","22","SUBJ","exposure",0,66,"WH",20,NA,9.28661666666667,NA
379,"condition1",3,"SUBJ",NA,"mismatch","6","SUBJ","exposure",0,18,"WH",21,NA,9.28661666666667,NA
379,"condition1",3,"SUBJ",NA,"mismatch","103","FILL","exposure",1,138,"WH",22,NA,9.28661666666667,NA
379,"condition1",3,"SUBJ",NA,"mismatch","124","UNGRAM","exposure",0,159,"WH",23,NA,9.28661666666667,NA
379,"condition1",3,"SUBJ",NA,"mismatch","7","SUBJ","exposure",0,21,"WH",24,NA,9.28661666666667,NA
379,"condition1",4,"SUBJ",NA,"mismatch","109","FILL","exposure",1,144,"WH",25,NA,9.28661666666667,NA
379,"condition1",4,"SUBJ",NA,"mismatch","14","SUBJ","exposure",0,42,"WH",26,NA,9.28661666666667,NA
379,"condition1",4,"SUBJ",NA,"mismatch","12","SUBJ","exposure",0,36,"WH",27,NA,9.28661666666667,NA
379,"condition1",4,"SUBJ",NA,"mismatch","131","UNGRAM","exposure",0,166,"WH",28,NA,9.28661666666667,NA
379,"condition1",5,"SUBJ",NA,"mismatch","123","UNGRAM","exposure",0,158,"WH",29,NA,9.28661666666667,NA
379,"condition1",5,"SUBJ",NA,"mismatch","15","SUBJ","exposure",0,45,"WH",30,NA,9.28661666666667,NA
379,"condition1",5,"SUBJ",NA,"mismatch","104","FILL","exposure",1,139,"WH",31,NA,9.28661666666667,NA
379,"condition1",5,"SUBJ",NA,"mismatch","27","SUBJ","exposure",0,81,"WH",32,NA,9.28661666666667,NA
379,"condition1",6,"SUBJ",NA,"mismatch","9","SUBJ","exposure",0,27,"WH",33,NA,9.28661666666667,NA
379,"condition1",6,"SUBJ",NA,"mismatch","115","FILL","exposure",0,150,"WH",34,NA,9.28661666666667,NA
379,"condition1",6,"SUBJ",NA,"mismatch","127","UNGRAM","exposure",0,162,"WH",35,NA,9.28661666666667,NA
379,"condition1",6,"SUBJ",NA,"mismatch","26","SUBJ","exposure",0,78,"WH",36,NA,9.28661666666667,NA
379,"condition1",7,"SUBJ",NA,"mismatch","107","FILL","exposure",1,142,"WH",37,NA,9.28661666666667,NA
379,"condition1",7,"SUBJ",NA,"mismatch","126","UNGRAM","exposure",0,161,"WH",38,NA,9.28661666666667,NA
379,"condition1",7,"SUBJ",NA,"mismatch","18","SUBJ","exposure",0,54,"WH",39,NA,9.28661666666667,NA
379,"condition1",7,"SUBJ",NA,"mismatch","11","SUBJ","exposure",0,33,"WH",40,NA,9.28661666666667,NA
379,"condition1",8,"SUBJ",NA,"mismatch","1","SUBJ","exposure",0,3,"WH",41,NA,9.28661666666667,NA
379,"condition1",8,"SUBJ",NA,"mismatch","128","UNGRAM","exposure",0,163,"WH",42,NA,9.28661666666667,NA
379,"condition1",8,"SUBJ",NA,"mismatch","29","SUBJ","exposure",0,87,"WH",43,NA,9.28661666666667,NA
379,"condition1",8,"SUBJ",NA,"mismatch","101","FILL","exposure",1,136,"WH",44,NA,9.28661666666667,NA
379,"condition1",9,"SUBJ",NA,"mismatch","5","SUBJ","exposure",0,15,"WH",45,NA,9.28661666666667,NA
379,"condition1",9,"SUBJ",NA,"mismatch","112","FILL","exposure",0,147,"WH",46,NA,9.28661666666667,NA
379,"condition1",9,"SUBJ",NA,"mismatch","120","UNGRAM","exposure",0,155,"WH",47,NA,9.28661666666667,NA
379,"condition1",9,"SUBJ",NA,"mismatch","32","SUBJ","exposure",0,96,"WH",48,NA,9.28661666666667,NA
379,"condition1",10,"SUBJ",NA,"mismatch","30","SUBJ","exposure",0,90,"WH",49,NA,9.28661666666667,NA
379,"condition1",10,"SUBJ",NA,"mismatch","10","SUBJ","exposure",0.09,30,"WH",50,NA,9.28661666666667,NA
379,"condition1",10,"SUBJ",NA,"mismatch","117","UNGRAM","exposure",0,152,"WH",51,NA,9.28661666666667,NA
379,"condition1",10,"SUBJ",NA,"mismatch","113","FILL","exposure",0.03,148,"WH",52,NA,9.28661666666667,NA
379,"condition1",101,"SUBJ",NA,"mismatch","102","FILL","test",1,137,"WH",53,NA,9.28661666666667,NA
379,"condition1",101,"SUBJ",NA,"mismatch","28","WH","test",0.05,83,"WH",54,NA,9.28661666666667,NA
379,"condition1",101,"SUBJ",NA,"mismatch","25","WH","test",0.04,74,"WH",55,NA,9.28661666666667,NA
379,"condition1",101,"SUBJ",NA,"mismatch","122","UNGRAM","test",0,157,"WH",56,NA,9.28661666666667,NA
379,"condition1",102,"SUBJ",NA,"mismatch","23","WH","test",0.03,68,"WH",57,NA,9.28661666666667,NA
379,"condition1",102,"SUBJ",NA,"mismatch","132","UNGRAM","test",0,167,"WH",58,NA,9.28661666666667,NA
379,"condition1",102,"SUBJ",NA,"mismatch","108","FILL","test",1,143,"WH",59,NA,9.28661666666667,NA
379,"condition1",102,"SUBJ",NA,"mismatch","24","WH","test",0.04,71,"WH",60,NA,9.28661666666667,NA
379,"condition1",103,"SUBJ",NA,"mismatch","19","WH","test",0,56,"WH",61,NA,9.28661666666667,NA
379,"condition1",103,"SUBJ",NA,"mismatch","21","WH","test",0,62,"WH",62,NA,9.28661666666667,NA
379,"condition1",103,"SUBJ",NA,"mismatch","119","UNGRAM","test",0,154,"WH",63,NA,9.28661666666667,NA
379,"condition1",103,"SUBJ",NA,"mismatch","111","FILL","test",1,146,"WH",64,NA,9.28661666666667,NA
229,"condition1",201,"SUBJ",NA,"match","6","SUBJ","pre-exposure",0.2,18,"SUBJ",1,NA,8.64955,NA
229,"condition1",201,"SUBJ",NA,"match","10","SUBJ","pre-exposure",0.16,30,"SUBJ",2,NA,8.64955,NA
229,"condition1",201,"SUBJ",NA,"match","129","UNGRAM","pre-exposure",0.01,164,"SUBJ",3,NA,8.64955,NA
229,"condition1",201,"SUBJ",NA,"match","102","FILL","pre-exposure",0.99,137,"SUBJ",4,NA,8.64955,NA
229,"condition1",202,"SUBJ",NA,"match","4","SUBJ","pre-exposure",0.37,12,"SUBJ",5,NA,8.64955,NA
229,"condition1",202,"SUBJ",NA,"match","107","FILL","pre-exposure",0.97,142,"SUBJ",6,NA,8.64955,NA
229,"condition1",202,"SUBJ",NA,"match","120","UNGRAM","pre-exposure",0.05,155,"SUBJ",7,NA,8.64955,NA
229,"condition1",202,"SUBJ",NA,"match","5","SUBJ","pre-exposure",0.07,15,"SUBJ",8,NA,8.64955,NA
229,"condition1",203,"SUBJ",NA,"match","3","SUBJ","pre-exposure",0.79,9,"SUBJ",9,NA,8.64955,NA
229,"condition1",203,"SUBJ",NA,"match","117","UNGRAM","pre-exposure",0.04,152,"SUBJ",10,NA,8.64955,NA
229,"condition1",203,"SUBJ",NA,"match","1","SUBJ","pre-exposure",0.55,3,"SUBJ",11,NA,8.64955,NA
229,"condition1",203,"SUBJ",NA,"match","114","FILL","pre-exposure",0.93,149,"SUBJ",12,NA,8.64955,NA
229,"condition1",1,"SUBJ",NA,"match","128","UNGRAM","exposure",0,163,"SUBJ",13,NA,8.64955,NA
229,"condition1",1,"SUBJ",NA,"match","24","SUBJ","exposure",0.48,72,"SUBJ",14,NA,8.64955,NA
229,"condition1",1,"SUBJ",NA,"match","29","SUBJ","exposure",0.83,87,"SUBJ",15,NA,8.64955,NA
